Precinct: 36001 ,Polling Place ,1 ,"","","","",Total: 485 ,Age 18-27: 34.2% ,Age 48-57: ,"","",10.9%,""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",7,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",6,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",104,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",315,"","","","","","","","","",""
"",Invalid Votes: ,"","",6,"","","","","","","","","",""
"",Total Votes: ,"","",321,"","","","","","","","","",""
Precinct: 36012 ,Polling Place ,1 ,"","","","","",Total: 432 ,Age 18-27: 28.0% ,Age 48-57: ,"","",13.9%,""
"Garpue Tow n Center, Garpue , River Cess ","","","","","","","",Males: 55.3% Females: 44.7% ,Age 28-37: 28.5% Age 38-47: 19.4% ,Age 57-68: Age 68+: ,"","",6.3%3.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",6 ,"BANNEY, Jay Jonathan (UP) ","",76 ,"GIAH, Adonis Petep (FDP) ","","","","","",11
"BRUMSKINE, Charles Walker (LP) ","","","",167 ,"BARYOEGAR, James G. (APD) ","",29 ,"HARVEY, JR., John F. (LP) ","","","","","",13
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEN, Jasper Morris (COTOL) ","",28 ,"MASSEH, Jerry Bowier (UP) ","","","","","",184
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",44 ,"PETERS, Andrew  (NPP) ","","","","","",8
"FARHAT, David M. (FDP) ","","","",2 ,"GLAYBO, Uriah  (CDC) ","",23 ,"SANGO, John Wee (COTOL) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"JOHNSON, Francis B.S. (UP) ","",27 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",21
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",29 ,"MONWEH, SR., Davidson Tompo (CDC) ","",19 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",7
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",39 ,"ZAHNMIE, John Railey (CDC) ","","","","","",6
"KIEH, JR., George Klay (NDM) ","","","",2 ,"PAYE, Francis Saturday (LP) ","",21 ,"",Valid Votes: ,"","","","",253
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",30 ,"",Invalid Votes: ,"","","","",10
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",164 ,"",Total Votes: ,"","","","",263
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",14,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",6 ,"",Valid Votes: ,514,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,11,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,525,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",63,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",287,"","","","","","","","","",""
"",Invalid Votes: ,"","",12,"","","","","","","","","",""
"",Total Votes: ,"","",299,"","","","","","","","","",""
Precinct: 36013 ,Polling Place ,1 ,"","","","",Total: 390 ,Age 18-27: 32.6% ,Age 48-57: ,"","",11.5%,""
"Zammie Tow n Public School, Zammie, River Cess ","","","","","","",Males: 57.7% Females: 42.3% ,Age 28-37: 23.1% Age 38-47: 20.8% ,Age 57-68: Age 68+: ,"","",5.1%6.9%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BANNEY, Jay Jonathan (UP) ","",216 ,"GIAH, Adonis Petep (FDP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","",212 ,"BARYOEGAR, James G. (APD) ","",11 ,"HARVEY, JR., John F. (LP) ","","","","","",11
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"BEN, Jasper Morris (COTOL) ","",8 ,"MASSEH, Jerry Bowier (UP) ","","","","","",68
"DIVINE, SR., Samuel Raymond (Ind) ","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",5 ,"PETERS, Andrew  (NPP) ","","","","","",1
"FARHAT, David M. (FDP) ","","",25 ,"GLAYBO, Uriah  (CDC) ","",5 ,"SANGO, John Wee (COTOL) ","","","","","",7
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JOHNSON, Francis B.S. (UP) ","",72 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",204
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",32 ,"MONWEH, SR., Davidson Tompo (CDC) ","",13 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"MOORE, George Dee (LP) ","",27 ,"ZAHNMIE, John Railey (CDC) ","","","","","",0
"KIEH, JR., George Klay (NDM) ","","",0 ,"PAYE, Francis Saturday (LP) ","",94 ,"",Valid Votes: ,"","","","",295
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",69 ,"",Invalid Votes: ,"","","","",13
"KPOTO, Robert Momo (ULD) ","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",4 ,"",Total Votes: ,"","","","",308
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",0 ,"",Valid Votes: ,525,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Invalid Ballots: ,11,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,536,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",1,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",21,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",295,"","","","","","","","","",""
"",Invalid Votes: ,"",13,"","","","","","","","","",""
"",Total Votes: ,"",308,"","","","","","","","","",""
Precinct: 36014 ,Polling Place ,1 ,"","","","","",Total: 374 ,Age 18-27: 31.3% ,Age 48-57: ,"","",10.4%,""
"Kachukon Tow n Center, Kachukon , River Cess ","","","","","","","",Males: 51.9% Females: 48.1% ,Age 28-37: 29.7% Age 38-47: 20.1% ,Age 57-68: Age 68+: ,"","",4.5%4.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BANNEY, Jay Jonathan (UP) ","",230 ,"GIAH, Adonis Petep (FDP) ","","","","","",7
"BRUMSKINE, Charles Walker (LP) ","","","",122 ,"BARYOEGAR, James G. (APD) ","",20 ,"HARVEY, JR., John F. (LP) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEN, Jasper Morris (COTOL) ","",6 ,"MASSEH, Jerry Bowier (UP) ","","","","","",60
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",17 ,"PETERS, Andrew  (NPP) ","","","","","",0
"FARHAT, David M. (FDP) ","","","",0 ,"GLAYBO, Uriah  (CDC) ","",5 ,"SANGO, John Wee (COTOL) ","","","","","",0
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",21 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",187
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",78 ,"MONWEH, SR., Davidson Tompo (CDC) ","",5 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",0
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",25 ,"ZAHNMIE, John Railey (CDC) ","","","","","",2
"KIEH, JR., George Klay (NDM) ","","","",21 ,"PAYE, Francis Saturday (LP) ","",5 ,"",Valid Votes: ,"","","","",259
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",15 ,"",Invalid Votes: ,"","","","",15
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",143 ,"",Total Votes: ,"","","","",274
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",12,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,504,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,510,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",44,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",272,"","","","","","","","","",""
"",Invalid Votes: ,"","",4,"","","","","","","","","",""
"",Total Votes: ,"","",276,"","","","","","","","","",""
Precinct: 36014 ,Polling Place ,2 ,"","","","","",Total: 344 ,Age 18-27: 32.0% ,Age 48-57: ,"","",10.2%,""
"Kachukon Tow n Center, Kachukon , River Cess ","","","","","","","",Males: 49.4% Females: 50.6% ,Age 28-37: 25.3% Age 38-47: 19.8% ,Age 57-68: Age 68+: ,"","",7.3%5.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BANNEY, Jay Jonathan (UP) ","",221 ,"GIAH, Adonis Petep (FDP) ","","","","","",6
"BRUMSKINE, Charles Walker (LP) ","","","",124 ,"BARYOEGAR, James G. (APD) ","",28 ,"HARVEY, JR., John F. (LP) ","","","","","",9
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEN, Jasper Morris (COTOL) ","",16 ,"MASSEH, Jerry Bowier (UP) ","","","","","",100
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",21 ,"PETERS, Andrew  (NPP) ","","","","","",3
"FARHAT, David M. (FDP) ","","","",2 ,"GLAYBO, Uriah  (CDC) ","",14 ,"SANGO, John Wee (COTOL) ","","","","","",1
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",73 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",133
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",90 ,"MONWEH, SR., Davidson Tompo (CDC) ","",8 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",0
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",33 ,"ZAHNMIE, John Railey (CDC) ","","","","","",2
"KIEH, JR., George Klay (NDM) ","","","",2 ,"PAYE, Francis Saturday (LP) ","",13 ,"",Valid Votes: ,"","","","",254
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",14 ,"",Invalid Votes: ,"","","","",3
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",57 ,"",Total Votes: ,"","","","",257
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"",Valid Votes: ,500,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,502,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",33,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",255,"","","","","","","","","",""
"",Invalid Votes: ,"","",2,"","","","","","","","","",""
"",Total Votes: ,"","",257,"","","","","","","","","",""
Precinct: 36015 ,Polling Place ,1 ,"","","","","",Total: 373 ,Age 18-27: 32.4% ,Age 48-57: ,"","",12.6%,""
"Gbarsleh Tow n Center, Gbarsleh , River Cess ","","","","","","","",Males: 52.5% Females: 47.5% ,Age 28-37: 24.1% Age 38-47: 13.1% ,Age 57-68: Age 68+: ,"","",9.7%8.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"BANNEY, Jay Jonathan (UP) ","",45 ,"GIAH, Adonis Petep (FDP) ","","","","","",53
"BRUMSKINE, Charles Walker (LP) ","","","",223 ,"BARYOEGAR, James G. (APD) ","",13 ,"HARVEY, JR., John F. (LP) ","","","","","",17
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",13 ,"MASSEH, Jerry Bowier (UP) ","","","","","",3
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",9 ,"PETERS, Andrew  (NPP) ","","","","","",71
"FARHAT, David M. (FDP) ","","","",6 ,"GLAYBO, Uriah  (CDC) ","",9 ,"SANGO, John Wee (COTOL) ","","","","","",102
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",3 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",4 ,"MONWEH, SR., Davidson Tompo (CDC) ","",166 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",142 ,"ZAHNMIE, John Railey (CDC) ","","","","","",11
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",76 ,"",Valid Votes: ,"","","","",259
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",7 ,"",Invalid Votes: ,"","","","",15
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",4 ,"",Total Votes: ,"","","","",274
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,488,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,498,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",22,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",265,"","","","","","","","","",""
"",Invalid Votes: ,"","",10,"","","","","","","","","",""
"",Total Votes: ,"","",275,"","","","","","","","","",""
Precinct: 36015 ,Polling Place ,2 ,"","","","","",Total: 408 ,Age 18-27: 28.4% ,Age 48-57: ,"","",9.3%,""
"Gbarsleh Tow n Center, Gbarsleh , River Cess ","","","","","","","",Males: 50.5% Females: 49.5% ,Age 28-37: 21.3% Age 38-47: 22.3% ,Age 57-68: Age 68+: ,"","",12.3%6.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BANNEY, Jay Jonathan (UP) ","",93 ,"GIAH, Adonis Petep (FDP) ","","","","","",55
"BRUMSKINE, Charles Walker (LP) ","","","",273 ,"BARYOEGAR, James G. (APD) ","",15 ,"HARVEY, JR., John F. (LP) ","","","","","",50
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",18 ,"MASSEH, Jerry Bowier (UP) ","","","","","",4
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",17 ,"PETERS, Andrew  (NPP) ","","","","","",55
"FARHAT, David M. (FDP) ","","","",3 ,"GLAYBO, Uriah  (CDC) ","",10 ,"SANGO, John Wee (COTOL) ","","","","","",125
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",10 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",1 ,"MONWEH, SR., Davidson Tompo (CDC) ","",145 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",110 ,"ZAHNMIE, John Railey (CDC) ","","","","","",8
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",66 ,"",Valid Votes: ,"","","","",300
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",2 ,"",Invalid Votes: ,"","","","",13
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",5 ,"",Total Votes: ,"","","","",313
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,496,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,506,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",19,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",304,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",313,"","","","","","","","","",""
Precinct: 36016 ,Polling Place ,1 ,"","","","","",Total: 584 ,Age 18-27: 34.4% ,Age 48-57: ,"","",11.6%,""
"New  Creation School, Kangbo , River Cess ","","","","","","","",Males: 45.4% Females: 54.6% ,Age 28-37: 21.7% Age 38-47: 14.7% ,Age 57-68: Age 68+: ,"","",10.8%6.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",6 ,"BANNEY, Jay Jonathan (UP) ","",47 ,"GIAH, Adonis Petep (FDP) ","","","","","",115
"BRUMSKINE, Charles Walker (LP) ","","","",303 ,"BARYOEGAR, James G. (APD) ","",29 ,"HARVEY, JR., John F. (LP) ","","","","","",76
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",27 ,"MASSEH, Jerry Bowier (UP) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",26 ,"PETERS, Andrew  (NPP) ","","","","","",55
"FARHAT, David M. (FDP) ","","","",10 ,"GLAYBO, Uriah  (CDC) ","",18 ,"SANGO, John Wee (COTOL) ","","","","","",97
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JOHNSON, Francis B.S. (UP) ","",13 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",3
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",6 ,"MONWEH, SR., Davidson Tompo (CDC) ","",50 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",3
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",279 ,"ZAHNMIE, John Railey (CDC) ","","","","","",23
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",119 ,"",Valid Votes: ,"","","","",380
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",6 ,"",Invalid Votes: ,"","","","",10
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",10 ,"",Total Votes: ,"","","","",390
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",12,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",6 ,"",Valid Votes: ,636,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,5,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,641,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",6,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",13,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",32,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",386,"","","","","","","","","",""
"",Invalid Votes: ,"","",6,"","","","","","","","","",""
"",Total Votes: ,"","",392,"","","","","","","","","",""
Precinct: 36017 ,Polling Place ,1 ,"","","","","",Total: 414 ,Age 18-27: 31.2% ,Age 48-57: ,"","",12.3%,""
"Bojeesay Tow n Center, Bojeesay , River Cess ","","","","","","","",Males: 52.7% Females: 47.3% ,Age 28-37: 24.2% Age 38-47: 18.1% ,Age 57-68: Age 68+: ,"","",5.1%9.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",5 ,"BANNEY, Jay Jonathan (UP) ","",64 ,"GIAH, Adonis Petep (FDP) ","","","","","",8
"BRUMSKINE, Charles Walker (LP) ","","","",151 ,"BARYOEGAR, James G. (APD) ","",9 ,"HARVEY, JR., John F. (LP) ","","","","","",37
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",6 ,"MASSEH, Jerry Bowier (UP) ","","","","","",8
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",5 ,"PETERS, Andrew  (NPP) ","","","","","",58
"FARHAT, David M. (FDP) ","","","",3 ,"GLAYBO, Uriah  (CDC) ","",5 ,"SANGO, John Wee (COTOL) ","","","","","",98
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",3 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",8
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",10 ,"MONWEH, SR., Davidson Tompo (CDC) ","",78 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",113 ,"ZAHNMIE, John Railey (CDC) ","","","","","",24
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",69 ,"",Valid Votes: ,"","","","",242
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",8 ,"",Invalid Votes: ,"","","","",34
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",4 ,"",Total Votes: ,"","","","",276
