"Precinct: 15001 ","Polling Place: ",1,,,,,"Total: 500 ","Age 18-27: 37.4% ","Age 48-57: ",,"10.0%",,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,311,,,,,,,,,,,
,"Invalid Votes: ",,9,,,,,,,,,,,
,"Total Votes: ",,320,,,,,,,,,,,
"Precinct: 15015 ","Polling Place: ",2,,,,,"Total: 509 ","Age 18-27: 35.6% ","Age 48-57: ",,"10.0%",,,
"GboleKen Tow n Public School, GboleKen Tow n, Grand Gedeh ",,,,,,,"Males: 51.3% Females: 48.7% ","Age 28-37: 21.4% Age 38-47: 16.3% ","Age 57-68: Age 68+: ",,"7.7%8.6%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BOONS, Seward K. (NDPL) ",,95,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,155,
"BRUMSKINE, Charles Walker (LP) ",,,5,"DENNIS, Annie Suah (LP) ",,30,"SAYDEE, Goldy William (LP) ",,,,,,7,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"DWUYE, SR., Philip Bayor (COTOL) ",,15,"TAILEY, James Chollos (COTOL) ",,,,,,135,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,181,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,10,
"FARHAT, David M. (FDP) ",,,1,"KANNAH, Amos Querty (CDC) ",,24,"TARLEY, William Buster (ALCOP) ",,,,,,1,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,118,"TURAY, Abou M. (NDPL) ",,,,,,3,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,6,"SANDY, William Cheyety (COTOL) ",,27,"TWEH, Dailah Martha (CDC) ",,,,,,3,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,25,"ZARKPA, Benyea Cecelia (UP) ",,,,,,4,
"KIEH, JR., George Klay (NDM) ",,,0,"SLANGER, Edward N. (LPL) ",,23,,"Valid Votes: ",,,,,318,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,34,,"Invalid Votes: ",,,,,19,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",572,,"Total Votes: ",,,,,337,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,,"Invalid Ballots: ",12,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",584,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,9,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,2,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,289,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,3,,,,,,,,,,,
,"Valid Votes: ",,321,,,,,,,,,,,
,"Invalid Votes: ",,18,,,,,,,,,,,
,"Total Votes: ",,339,,,,,,,,,,,
"Precinct: 15016 ","Polling Place: ",1,,,,,,"Total: 464 ","Age 18-27: 43.3% ","Age 48-57: ",,"7.5%",,
"City Hall Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 50.2% Females: 49.8% ","Age 28-37: 25.4% Age 38-47: 13.8% ","Age 57-68: Age 68+: ",,"5.8%4.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"BOONS, Seward K. (NDPL) ",,63,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,177
"BRUMSKINE, Charles Walker (LP) ",,,,16,"DENNIS, Annie Suah (LP) ",,48,"SAYDEE, Goldy William (LP) ",,,,,,27
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,46,"TAILEY, James Chollos (COTOL) ",,,,,,17
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"GAYE, Alphonso G. (UP) ",,97,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,28
"FARHAT, David M. (FDP) ",,,,0,"KANNAH, Amos Querty (CDC) ",,28,"TARLEY, William Buster (ALCOP) ",,,,,,1
"JALLAH, Armah Zolu (NPL) ",,,,1,"NYENABO, Isaac Wehyee (NDPL) ",,96,"TURAY, Abou M. (NDPL) ",,,,,,10
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,10,"SANDY, William Cheyety (COTOL) ",,38,"TWEH, Dailah Martha (CDC) ",,,,,,19
"KIADII, George Momodu (NATVIPOL) ",,,,1,"SAYDEE, Augustine N. (CDC) ",,37,"ZARKPA, Benyea Cecelia (UP) ",,,,,,7
"KIEH, JR., George Klay (NDM) ",,,,1,"SLANGER, Edward N. (LPL) ",,14,,"Valid Votes: ",,,,,286
"KORTO, Joseph D. Z. (LERP) ",,,,0,"WALLACE, John N. (UP) ",,61,,"Invalid Votes: ",,,,,34
"KPOTO, Robert Momo (ULD) ",,,,0,,"Valid Votes: ",528,,"Total Votes: ",,,,,320
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,,"Invalid Ballots: ",25,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,,"Valid Votes + Invalid Ballots: ",553,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,7,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,8,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,255,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,309,,,,,,,,,,
,"Invalid Votes: ",,,14,,,,,,,,,,
,"Total Votes: ",,,323,,,,,,,,,,
"Precinct: 15016 ","Polling Place: ",2,,,,,,"Total: 459 ","Age 18-27: 46.2% ","Age 48-57: ",,"8.3%",,
"City Hall Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 56.6% Females: 43.4% ","Age 28-37: 20.0% Age 38-47: 18.3% ","Age 57-68: Age 68+: ",,"4.4%2.8%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,3,"BOONS, Seward K. (NDPL) ",,56,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,141
"BRUMSKINE, Charles Walker (LP) ",,,,10,"DENNIS, Annie Suah (LP) ",,44,"SAYDEE, Goldy William (LP) ",,,,,,44
"CONNEH, Sekou Damate (PRODEM) ",,,,3,"DWUYE, SR., Philip Bayor (COTOL) ",,34,"TAILEY, James Chollos (COTOL) ",,,,,,31
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"GAYE, Alphonso G. (UP) ",,116,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,29
"FARHAT, David M. (FDP) ",,,,2,"KANNAH, Amos Querty (CDC) ",,38,"TARLEY, William Buster (ALCOP) ",,,,,,8
"JALLAH, Armah Zolu (NPL) ",,,,0,"NYENABO, Isaac Wehyee (NDPL) ",,121,"TURAY, Abou M. (NDPL) ",,,,,,21
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,14,"SANDY, William Cheyety (COTOL) ",,52,"TWEH, Dailah Martha (CDC) ",,,,,,20
"KIADII, George Momodu (NATVIPOL) ",,,,0,"SAYDEE, Augustine N. (CDC) ",,43,"ZARKPA, Benyea Cecelia (UP) ",,,,,,8
"KIEH, JR., George Klay (NDM) ",,,,5,"SLANGER, Edward N. (LPL) ",,18,,"Valid Votes: ",,,,,302
"KORTO, Joseph D. Z. (LERP) ",,,,0,"WALLACE, John N. (UP) ",,66,,"Invalid Votes: ",,,,,14
"KPOTO, Robert Momo (ULD) ",,,,0,,"Valid Votes: ",588,,"Total Votes: ",,,,,316
"KROMAH, Alhaji G. V. (ALCOP) ",,,,6,,"Invalid Ballots: ",7,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,,"Valid Votes + Invalid Ballots: ",595,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,6,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,15,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,237,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,309,,,,,,,,,,
,"Invalid Votes: ",,,7,,,,,,,,,,
,"Total Votes: ",,,316,,,,,,,,,,
"Precinct: 15016 ","Polling Place: ",3,,,,,,"Total: 471 ","Age 18-27: 43.3% ","Age 48-57: ",,"8.5%",,
"City Hall Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 52.2% Females: 47.8% ","Age 28-37: 25.7% Age 38-47: 12.7% ","Age 57-68: Age 68+: ",,"4.7%5.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"BOONS, Seward K. (NDPL) ",,78,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,178
"BRUMSKINE, Charles Walker (LP) ",,,,11,"DENNIS, Annie Suah (LP) ",,45,"SAYDEE, Goldy William (LP) ",,,,,,32
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"DWUYE, SR., Philip Bayor (COTOL) ",,45,"TAILEY, James Chollos (COTOL) ",,,,,,21
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"GAYE, Alphonso G. (UP) ",,136,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,29
"FARHAT, David M. (FDP) ",,,,1,"KANNAH, Amos Querty (CDC) ",,36,"TARLEY, William Buster (ALCOP) ",,,,,,7
"JALLAH, Armah Zolu (NPL) ",,,,0,"NYENABO, Isaac Wehyee (NDPL) ",,114,"TURAY, Abou M. (NDPL) ",,,,,,12
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,17,"SANDY, William Cheyety (COTOL) ",,45,"TWEH, Dailah Martha (CDC) ",,,,,,24
"KIADII, George Momodu (NATVIPOL) ",,,,1,"SAYDEE, Augustine N. (CDC) ",,51,"ZARKPA, Benyea Cecelia (UP) ",,,,,,11
"KIEH, JR., George Klay (NDM) ",,,,2,"SLANGER, Edward N. (LPL) ",,10,,"Valid Votes: ",,,,,314
"KORTO, Joseph D. Z. (LERP) ",,,,1,"WALLACE, John N. (UP) ",,64,,"Invalid Votes: ",,,,,18
"KPOTO, Robert Momo (ULD) ",,,,2,,"Valid Votes: ",624,,"Total Votes: ",,,,,332
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,,"Invalid Ballots: ",3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,,"Valid Votes + Invalid Ballots: ",627,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,2,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,1,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,15,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,263,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,324,,,,,,,,,,
,"Invalid Votes: ",,,9,,,,,,,,,,
,"Total Votes: ",,,333,,,,,,,,,,
"Precinct: 15016 ","Polling Place: ",4,,,,,,"Total: 505 ","Age 18-27: 47.7% ","Age 48-57: ",,"6.5%",,
"City Hall Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 52.1% Females: 47.9% ","Age 28-37: 25.1% Age 38-47: 14.1% ","Age 57-68: Age 68+: ",,"3.0%3.6%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,0,"BOONS, Seward K. (NDPL) ",,76,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,201
"BRUMSKINE, Charles Walker (LP) ",,,,11,"DENNIS, Annie Suah (LP) ",,42,"SAYDEE, Goldy William (LP) ",,,,,,34
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"DWUYE, SR., Philip Bayor (COTOL) ",,48,"TAILEY, James Chollos (COTOL) ",,,,,,27
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"GAYE, Alphonso G. (UP) ",,123,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,29
"FARHAT, David M. (FDP) ",,,,2,"KANNAH, Amos Querty (CDC) ",,32,"TARLEY, William Buster (ALCOP) ",,,,,,4
"JALLAH, Armah Zolu (NPL) ",,,,0,"NYENABO, Isaac Wehyee (NDPL) ",,125,"TURAY, Abou M. (NDPL) ",,,,,,10
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,13,"SANDY, William Cheyety (COTOL) ",,36,"TWEH, Dailah Martha (CDC) ",,,,,,12
"KIADII, George Momodu (NATVIPOL) ",,,,0,"SAYDEE, Augustine N. (CDC) ",,40,"ZARKPA, Benyea Cecelia (UP) ",,,,,,9
"KIEH, JR., George Klay (NDM) ",,,,1,"SLANGER, Edward N. (LPL) ",,16,,"Valid Votes: ",,,,,326
"KORTO, Joseph D. Z. (LERP) ",,,,1,"WALLACE, John N. (UP) ",,76,,"Invalid Votes: ",,,,,25
"KPOTO, Robert Momo (ULD) ",,,,0,,"Valid Votes: ",614,,"Total Votes: ",,,,,351
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,,"Invalid Ballots: ",11,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,,"Valid Votes + Invalid Ballots: ",625,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,4,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,1,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,2,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,296,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,342,,,,,,,,,,
,"Invalid Votes: ",,,12,,,,,,,,,,
,"Total Votes: ",,,354,,,,,,,,,,
"Precinct: 15017 ","Polling Place: ",1,,,,,"Total: 531 ","Age 18-27: 52.0% ","Age 48-57: ",,"5.3%",,,
"Mult.High School Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 58.4% Females: 41.6% ","Age 28-37: 24.1% Age 38-47: 13.6% ","Age 57-68: Age 68+: ",,"3.0%2.1%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,3,"BOONS, Seward K. (NDPL) ",,39,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,196,
"BRUMSKINE, Charles Walker (LP) ",,,11,"DENNIS, Annie Suah (LP) ",,50,"SAYDEE, Goldy William (LP) ",,,,,,20,
"CONNEH, Sekou Damate (PRODEM) ",,,2,"DWUYE, SR., Philip Bayor (COTOL) ",,28,"TAILEY, James Chollos (COTOL) ",,,,,,22,
"DIVINE, SR., Samuel Raymond (Ind) ",,,2,"GAYE, Alphonso G. (UP) ",,99,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,19,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,25,"TARLEY, William Buster (ALCOP) ",,,,,,12,
"JALLAH, Armah Zolu (NPL) ",,,1,"NYENABO, Isaac Wehyee (NDPL) ",,149,"TURAY, Abou M. (NDPL) ",,,,,,3,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,8,"SANDY, William Cheyety (COTOL) ",,39,"TWEH, Dailah Martha (CDC) ",,,,,,20,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,46,"ZARKPA, Benyea Cecelia (UP) ",,,,,,17,
"KIEH, JR., George Klay (NDM) ",,,2,"SLANGER, Edward N. (LPL) ",,16,,"Valid Votes: ",,,,,309,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,110,,"Invalid Votes: ",,,,,39,
"KPOTO, Robert Momo (ULD) ",,,2,,"Valid Votes: ",601,,"Total Votes: ",,,,,348,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",18,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,,"Valid Votes + Invalid Ballots: ",619,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,12,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,2,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,2,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,7,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,271,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,328,,,,,,,,,,,
,"Invalid Votes: ",,21,,,,,,,,,,,
,"Total Votes: ",,349,,,,,,,,,,,
"Precinct: 15017 ","Polling Place: ",2,,,,,"Total: 488 ","Age 18-27: 53.9% ","Age 48-57: ",,"8.0%",,,
"Mult.High School Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 62.3% Females: 37.7% ","Age 28-37: 20.5% Age 38-47: 13.5% ","Age 57-68: Age 68+: ",,"1.6%2.5%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,35,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,179,
"BRUMSKINE, Charles Walker (LP) ",,,10,"DENNIS, Annie Suah (LP) ",,44,"SAYDEE, Goldy William (LP) ",,,,,,17,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,20,"TAILEY, James Chollos (COTOL) ",,,,,,17,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"GAYE, Alphonso G. (UP) ",,72,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,25,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,20,"TARLEY, William Buster (ALCOP) ",,,,,,9,
"JALLAH, Armah Zolu (NPL) ",,,1,"NYENABO, Isaac Wehyee (NDPL) ",,143,"TURAY, Abou M. (NDPL) ",,,,,,7,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,19,"SANDY, William Cheyety (COTOL) ",,33,"TWEH, Dailah Martha (CDC) ",,,,,,19,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,27,"ZARKPA, Benyea Cecelia (UP) ",,,,,,21,
"KIEH, JR., George Klay (NDM) ",,,7,"SLANGER, Edward N. (LPL) ",,11,,"Valid Votes: ",,,,,294,
"KORTO, Joseph D. Z. (LERP) ",,,1,"WALLACE, John N. (UP) ",,90,,"Invalid Votes: ",,,,,17,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",495,,"Total Votes: ",,,,,311,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,,"Invalid Ballots: ",14,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",509,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,7,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,3,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,10,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,235,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,299,,,,,,,,,,,
,"Invalid Votes: ",,15,,,,,,,,,,,
,"Total Votes: ",,314,,,,,,,,,,,
"Precinct: 15017 ","Polling Place: ",3,,,,,"Total: 495 ","Age 18-27: 57.0% ","Age 48-57: ",,"5.9%",,,
"Mult.High School Zw edru, Zw edru, Grand Gedeh ",,,,,,,"Males: 60.6% Females: 39.4% ","Age 28-37: 19.8% Age 38-47: 11.3% ","Age 57-68: Age 68+: ",,"4.2%1.8%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BOONS, Seward K. (NDPL) ",,37,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,209,
"BRUMSKINE, Charles Walker (LP) ",,,3,"DENNIS, Annie Suah (LP) ",,37,"SAYDEE, Goldy William (LP) ",,,,,,16,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,22,"TAILEY, James Chollos (COTOL) ",,,,,,14,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,106,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,24,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,28,"TARLEY, William Buster (ALCOP) ",,,,,,9,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,181,"TURAY, Abou M. (NDPL) ",,,,,,8,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,18,"SANDY, William Cheyety (COTOL) ",,33,"TWEH, Dailah Martha (CDC) ",,,,,,14,
"KIADII, George Momodu (NATVIPOL) ",,,1,"SAYDEE, Augustine N. (CDC) ",,34,"ZARKPA, Benyea Cecelia (UP) ",,,,,,15,
"KIEH, JR., George Klay (NDM) ",,,10,"SLANGER, Edward N. (LPL) ",,10,,"Valid Votes: ",,,,,309,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,92,,"Invalid Votes: ",,,,,20,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",580,,"Total Votes: ",,,,,329,
"KROMAH, Alhaji G. V. (ALCOP) ",,,3,,"Invalid Ballots: ",6,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,,"Valid Votes + Invalid Ballots: ",586,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,7,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,2,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,273,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,324,,,,,,,,,,,
,"Invalid Votes: ",,6,,,,,,,,,,,
,"Total Votes: ",,330,,,,,,,,,,,
"Precinct: 15018 ","Polling Place: ",1,,,,,,"Total: 503 ","Age 18-27: 43.5% ","Age 48-57: ",,"9.1%",,
"LOIC Building Zw edru, Zw edru, Grand Gedeh ",,,,,,,,"Males: 48.9% Females: 51.1% ","Age 28-37: 20.7% Age 38-47: 16.9% ","Age 57-68: Age 68+: ",,"5.6%4.2%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,8,"BOONS, Seward K. (NDPL) ",,66,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,178
"BRUMSKINE, Charles Walker (LP) ",,,,16,"DENNIS, Annie Suah (LP) ",,53,"SAYDEE, Goldy William (LP) ",,,,,,46
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,33,"TAILEY, James Chollos (COTOL) ",,,,,,25
