Precinct: 24001 ,Polling Place: ,1 ,"","","","",Total: 468 ,Age 18-27: 34.4% ,Age 48-57: ,"","",11.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BENNIE, Charles D. (RULP) ","",3 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",5
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"BOWIER, Joseph Jensen (UP) ","",16 ,"EVERETT, Dorothy Ben (UP) ","","","","","",13
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",85 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",96
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",20 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",31
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",103 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",40
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",4 ,"PARKER, Chippaye Martha (CDC) ","","","","","",11
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",20 ,"GARWON, A. Sylvester  (CDC) ","",16 ,"PARKER, Lahai B. (NRP) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JAH, Clarice Alpha (LP) ","",40 ,"ROBERTS, William G. (NDM) ","","","","","",3
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",51 ,"TUNNIE, Moses Flomo (LP) ","","","","","",7
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",1 ,"",Valid Votes: ,"","","","",207
"KPOTO, Robert Momo (ULD) ","","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",18 ,"",Invalid Votes: ,"","","","",22
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",15 ,"",Total Votes: ,"","","","",229
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",27 ,"NEBLETT, James Adof (NRP) ","",6,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",6,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",10 ,"WYMON, Benjamin Kolo-V. (LP) ","",6,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,396,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Invalid Ballots: ,10,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3 ,"",Valid Votes + Invalid Ballots: ,406,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",15,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",24,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",113,"","","","","","","","","",""
"",Invalid Votes: ,"","",17,"","","","","","","","","",""
"",Total Votes: ,"","",130,"","","","","","","","","",""
Precinct: 24101 ,Polling Place: ,1 ,"","","","","",Total: 145 ,Age 18-27: 34.5% ,Age 48-57: ,"","",8.3%,""
"Palaver Hut, Division 11 camp, Margibi ","","","","","","","",Males: 54.5% Females: 45.5% ,Age 28-37: 29.7% Age 38-47: 16.6% ,Age 58-67: Age 68+: ,"","",6.2%4.8%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",8 ,"BENNIE, Charles D. (RULP) ","",9 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",7
"BRUMSKINE, Charles Walker (LP) ","","","",4 ,"BOWIER, Joseph Jensen (UP) ","",17 ,"EVERETT, Dorothy Ben (UP) ","","","","","",7
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"DAVIS, Bestus Peter (NPP) ","",23 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",45
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DENNIS, William E. (UP) ","",15 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",13
"FARHAT, David M. (FDP) ","","","",2 ,"FAHN, Sampson Bedell (NPP) ","",33 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",6
"JALLAH, Armah Zolu (NPL) ","","","",2 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",10 ,"PARKER, Chippaye Martha (CDC) ","","","","","",9
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",17 ,"GARWON, A. Sylvester  (CDC) ","",15 ,"PARKER, Lahai B. (NRP) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"JAH, Clarice Alpha (LP) ","",20 ,"ROBERTS, William G. (NDM) ","","","","","",2
"KIEH, JR., George Klay (NDM) ","","","",2 ,"KAINE, Roland Cooper (CDC) ","",19 ,"TUNNIE, Moses Flomo (LP) ","","","","","",6
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",3 ,"",Valid Votes: ,"","","","",96
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",10 ,"",Invalid Votes: ,"","","","",4
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",5 ,"",Total Votes: ,"","","","",100
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",20 ,"NEBLETT, James Adof (NRP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",4,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",4 ,"WYMON, Benjamin Kolo-V. (LP) ","",5,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,191,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Invalid Ballots: ,3,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3 ,"",Valid Votes + Invalid Ballots: ,194,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",11,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",19,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",99,"","","","","","","","","",""
"",Invalid Votes: ,"","",3,"","","","","","","","","",""
"",Total Votes: ,"","",102,"","","","","","","","","",""
Precinct: 24102 ,Polling Place: ,1 ,"","","","","",Total: 464 ,Age 18-27: 35.1% ,Age 48-57: ,"","",13.6%,""
"Division 16 Camp, Division 16 camp, Margibi ","","","","","","","",Males: 47.8% Females: 52.2% ,Age 28-37: 20.7% Age 38-47: 19.0% ,Age 58-67: Age 68+: ,"","",6.9%4.7%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BENNIE, Charles D. (RULP) ","",12 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",27
"BRUMSKINE, Charles Walker (LP) ","","","",13 ,"BOWIER, Joseph Jensen (UP) ","",39 ,"EVERETT, Dorothy Ben (UP) ","","","","","",22
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DAVIS, Bestus Peter (NPP) ","",42 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",90
"DIVINE, SR., Samuel Raymond (Ind) ","","","",4 ,"DENNIS, William E. (UP) ","",36 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",94
"FARHAT, David M. (FDP) ","","","",1 ,"FAHN, Sampson Bedell (NPP) ","",44 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",10
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",12 ,"PARKER, Chippaye Martha (CDC) ","","","","","",25
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",35 ,"GARWON, A. Sylvester  (CDC) ","",26 ,"PARKER, Lahai B. (NRP) ","","","","","",15
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JAH, Clarice Alpha (LP) ","",158 ,"ROBERTS, William G. (NDM) ","","","","","",9
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",38 ,"TUNNIE, Moses Flomo (LP) ","","","","","",19
"KORTO, Joseph D. Z. (LERP) ","","","",2 ,"KROMAH, Mohamed Taqii (NRP) ","",22 ,"",Valid Votes: ,"","","","",311
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",56 ,"",Invalid Votes: ,"","","","",34
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",28 ,"",Total Votes: ,"","","","",345
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",52 ,"NEBLETT, James Adof (NRP) ","",9,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"PENNEH, John M. (NDPL) ","",43,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",14,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",15 ,"WYMON, Benjamin Kolo-V. (LP) ","",13,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,592,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",3 ,"",Invalid Ballots: ,19,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",24 ,"",Valid Votes + Invalid Ballots: ,611,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",128,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",35,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",323,"","","","","","","","","",""
"",Invalid Votes: ,"","",25,"","","","","","","","","",""
"",Total Votes: ,"","",348,"","","","","","","","","",""
Precinct: 24102 ,Polling Place: ,2 ,"","","","","",Total: 505 ,Age 18-27: 36.2% ,Age 48-57: ,"","",7.7%,""
"Division 16 Camp, Division 16 camp, Margibi ","","","","","","","",Males: 48.7% Females: 51.3% ,Age 28-37: 22.6% Age 38-47: 23.2% ,Age 58-67: Age 68+: ,"","",5.3%5.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",9 ,"BENNIE, Charles D. (RULP) ","",11 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","","",41 ,"BOWIER, Joseph Jensen (UP) ","",39 ,"EVERETT, Dorothy Ben (UP) ","","","","","",25
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DAVIS, Bestus Peter (NPP) ","",53 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",124
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DENNIS, William E. (UP) ","",38 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",83
"FARHAT, David M. (FDP) ","","","",3 ,"FAHN, Sampson Bedell (NPP) ","",45 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",19
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",13 ,"PARKER, Chippaye Martha (CDC) ","","","","","",24
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",39 ,"GARWON, A. Sylvester  (CDC) ","",21 ,"PARKER, Lahai B. (NRP) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",2 ,"JAH, Clarice Alpha (LP) ","",178 ,"ROBERTS, William G. (NDM) ","","","","","",14
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",50 ,"TUNNIE, Moses Flomo (LP) ","","","","","",32
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",8 ,"",Valid Votes: ,"","","","",348
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",78 ,"",Invalid Votes: ,"","","","",28
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",23 ,"",Total Votes: ,"","","","",376
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",57 ,"NEBLETT, James Adof (NRP) ","",14,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",26,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",11,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",16 ,"WYMON, Benjamin Kolo-V. (LP) ","",58,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,666,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Invalid Ballots: ,16,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",16 ,"",Valid Votes + Invalid Ballots: ,682,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",136,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",31,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",5,"","","","","","","","","",""
"",Valid Votes: ,"","",361,"","","","","","","","","",""
"",Invalid Votes: ,"","",16,"","","","","","","","","",""
"",Total Votes: ,"","",377,"","","","","","","","","",""
Precinct: 24103 ,Polling Place: ,1 ,"","","","","",Total: 456 ,Age 18-27: 34.0% ,Age 48-57: ,"","",12.5%,""
"Division 22 office, Division 16 camp, Margibi ","","","","","","","",Males: 50.9% Females: 49.1% ,Age 28-37: 18.6% Age 38-47: 23.7% ,Age 58-67: Age 68+: ,"","",7.9%3.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BENNIE, Charles D. (RULP) ","",8 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",10
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"BOWIER, Joseph Jensen (UP) ","",36 ,"EVERETT, Dorothy Ben (UP) ","","","","","",23
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DAVIS, Bestus Peter (NPP) ","",70 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",127
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",43 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",140
"FARHAT, David M. (FDP) ","","","",1 ,"FAHN, Sampson Bedell (NPP) ","",96 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",33
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",12 ,"PARKER, Chippaye Martha (CDC) ","","","","","",8
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",100 ,"GARWON, A. Sylvester  (CDC) ","",25 ,"PARKER, Lahai B. (NRP) ","","","","","",3
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JAH, Clarice Alpha (LP) ","",183 ,"ROBERTS, William G. (NDM) ","","","","","",2
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",158 ,"TUNNIE, Moses Flomo (LP) ","","","","","",4
"KORTO, Joseph D. Z. (LERP) ","","","",8 ,"KROMAH, Mohamed Taqii (NRP) ","",11 ,"",Valid Votes: ,"","","","",350
"KPOTO, Robert Momo (ULD) ","","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",22 ,"",Invalid Votes: ,"","","","",22
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"MULBAH, SR., Michael S. (COTOL) ","",6 ,"",Total Votes: ,"","","","",372
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",178 ,"NEBLETT, James Adof (NRP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",2 ,"PENNEH, John M. (NDPL) ","",10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",1,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",9 ,"WYMON, Benjamin Kolo-V. (LP) ","",3,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,687,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Invalid Ballots: ,13,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3 ,"",Valid Votes + Invalid Ballots: ,700,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",18,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",6,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",337,"","","","","","","","","",""
"",Invalid Votes: ,"","",37,"","","","","","","","","",""
"",Total Votes: ,"","",374,"","","","","","","","","",""
Precinct: 24104 ,Polling Place: ,1 ,"","","","","",Total: 81 ,Age 18-27: 59.3% ,Age 48-57: ,"","",8.6%,""
"Division 23 office, Division 16 camp, Margibi ","","","","","","","",Males: 71.6% Females: 28.4% ,Age 28-37: 17.3% Age 38-47: 12.3% ,Age 58-67: Age 68+: ,"","",2.5%0.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BENNIE, Charles D. (RULP) ","",0 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",2
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"BOWIER, Joseph Jensen (UP) ","",16 ,"EVERETT, Dorothy Ben (UP) ","","","","","",4
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DAVIS, Bestus Peter (NPP) ","",15 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",34
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",20 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",6
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",18 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",1 ,"PARKER, Chippaye Martha (CDC) ","","","","","",0
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",18 ,"GARWON, A. Sylvester  (CDC) ","",5 ,"PARKER, Lahai B. (NRP) ","","","","","",0
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",15 ,"ROBERTS, William G. (NDM) ","","","","","",1
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",9 ,"TUNNIE, Moses Flomo (LP) ","","","","","",2
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",0 ,"",Valid Votes: ,"","","","",52
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",0 ,"",Invalid Votes: ,"","","","",4
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",2 ,"",Total Votes: ,"","","","",56
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",21 ,"NEBLETT, James Adof (NRP) ","",0,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"PENNEH, John M. (NDPL) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0 ,"WYMON, Benjamin Kolo-V. (LP) ","",1,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,108,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,110,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",9,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",3,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",56,"","","","","","","","","",""
"",Invalid Votes: ,"","",2,"","","","","","","","","",""
"",Total Votes: ,"","",58,"","","","","","","","","",""
Precinct: 24105 ,Polling Place: ,1 ,"","","","","",Total: 576 ,Age 18-27: 33.2% ,Age 48-57: ,"","",10.8%,""
"Division 24 office, Division 24 Camp, Margibi ","","","","","","","",Males: 46.0% Females: 54.0% ,Age 28-37: 26.9% Age 38-47: 22.2% ,Age 58-67: Age 68+: ,"","",5.6%1.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BENNIE, Charles D. (RULP) ","",54 ,"BUWAY, John Z. (FDP) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","","",15 ,"BOWIER, Joseph Jensen (UP) ","",10 ,"DENNIS, Joseph S. (UDA) ","","","","","",146
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"DAVIS, Bestus Peter (NPP) ","",23 ,"GWESA, C. Lawuo (COTOL) ","","","","","",80
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",59 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",31
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",59 ,"LACKIE, Ansu Washington (UP) ","","","","","",84
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",6 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",23
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",13 ,"GARWON, A. Sylvester  (CDC) ","",23 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",44
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",70 ,"",Valid Votes: ,"","","","",426
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",139 ,"",Invalid Votes: ,"","","","",11
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",12 ,"",Total Votes: ,"","","","",437
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",153,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",25,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",27 ,"NEBLETT, James Adof (NRP) ","",15,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"PENNEH, John M. (NDPL) ","",71,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",26,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5 ,"WYMON, Benjamin Kolo-V. (LP) ","",13,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,758,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",2 ,"",Invalid Ballots: ,11,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",6 ,"",Valid Votes + Invalid Ballots: ,769,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",321,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",26,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",7,"","","","","","","","","",""
"",Valid Votes: ,"","",427,"","","","","","","","","",""
"",Invalid Votes: ,"","",13,"","","","","","","","","",""
"",Total Votes: ,"","",440,"","","","","","","","","",""
Precinct: 24106 ,Polling Place: ,1 ,"","","","","",Total: 274 ,Age 18-27: 35.4% ,Age 48-57: ,"","",8.8%,""
"Division 25 office, Division 24 Camp, Margibi ","","","","","","","",Males: 51.8% Females: 48.2% ,Age 28-37: 30.7% Age 38-47: 17.5% ,Age 58-67: Age 68+: ,"","",4.7%2.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BENNIE, Charles D. (RULP) ","",5 ,"BUWAY, John Z. (FDP) ","","","","","",18
"BRUMSKINE, Charles Walker (LP) ","","","",22 ,"BOWIER, Joseph Jensen (UP) ","",7 ,"DENNIS, Joseph S. (UDA) ","","","","","",60
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DAVIS, Bestus Peter (NPP) ","",12 ,"GWESA, C. Lawuo (COTOL) ","","","","","",16
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DENNIS, William E. (UP) ","",38 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",26
"FARHAT, David M. (FDP) ","","","",1 ,"FAHN, Sampson Bedell (NPP) ","",34 ,"LACKIE, Ansu Washington (UP) ","","","","","",58
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",7 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",14
