"code","locality","address","voters","polling.places","county","district","election.year","non.ret.places","non.ret.voters","consolidated"
"09132 ","Gorzohn Community","Gorzohn Community Hall",2130,5,"Grand Bassa",3,2011,NA,NA,NA
"09124 ","Preston/roberts Streets","Parish Day School",1584,4,"Grand Bassa",3,2011,NA,NA,NA
"09085 ","Klehn","Klehn Town Palava Hut",747,2,"Grand Bassa",4,2011,NA,NA,NA
"09084 ","Sue","Sue Town Palava Hut",881,2,"Grand Bassa",4,2011,NA,NA,NA
"09097 ","James Zayway","James Zayway Town Palava Hut",573,2,"Grand Bassa",4,2011,NA,NA,NA
"09086 ","Voe","Voe Town Palava Hut",616,2,"Grand Bassa",4,2011,NA,NA,NA
"09094 ","Farnk Diggs","Farnk Diggs Town Palava Hut",934,2,"Grand Bassa",4,2011,NA,NA,NA
"09095 ","Pay-u-way","Pay-u-way Town Palava Hut",147,1,"Grand Bassa",4,2011,NA,NA,NA
"09096 ","Saynwrane","Saynwrane Town Palava Hut",253,1,"Grand Bassa",4,2011,NA,NA,NA
"09110 ","Bear -bear Camp","Bear-bear Camp Palava Hut",875,2,"Grand Bassa",4,2011,NA,NA,NA
"09111 ","Boeglay","Boeglay Town Palava Hut",532,2,"Grand Bassa",4,2011,NA,NA,NA
"09112 ","Estate 2 Bongolo","Estate 2 Bongolo Palava Hut",433,1,"Grand Bassa",4,2011,NA,NA,NA
"09114 ","Dirt Hole Camp","Dirt Hole Camp Palava Hut",1204,3,"Grand Bassa",4,2011,NA,NA,NA
"09115 ","Lac","Lac-head Office Palava Hut",2751,6,"Grand Bassa",4,2011,NA,NA,NA
"09015 ","Barseegiah","Barseegiah School Building",638,2,"Grand Bassa",4,2011,NA,NA,NA
"09051 ","Gaypuhole","Gaypuhole Town Palava Hut",488,1,"Grand Bassa",4,2011,NA,NA,NA
"09113 ","Gorzohn Old Camp","Gorzohn Old Camp Palava Hut",1670,4,"Grand Bassa",4,2011,NA,NA,NA
"09021 ","Frank Diggs","Frank Diggs Town Palava Hut",767,2,"Grand Bassa",4,2011,NA,NA,NA
"09017 ","Isaac Anjuah","Isaac Anjuah Town Palava Hut",577,2,"Grand Bassa",4,2011,NA,NA,NA
"09050 ","Sawthrow","Sawthrow Town Palava Hut",472,1,"Grand Bassa",4,2011,NA,NA,NA
"09018 ","Timbo Giah","Timbo Town Palava Hut",476,1,"Grand Bassa",4,2011,NA,NA,NA
"09020 ","Borbor","Borbor Town Palava Hut",513,2,"Grand Bassa",4,2011,NA,NA,NA
"09016 ","Manawon","Manawon Town Palava Hut",610,2,"Grand Bassa",4,2011,NA,NA,NA
"09026 ","Sam","Sam Town Palava Hut",559,2,"Grand Bassa",4,2011,NA,NA,NA
"09027 ","Boe Juah Town","Boe Juah Town Palava Hut",232,1,"Grand Bassa",4,2011,NA,NA,NA
"09028 ","Zuagar","Zuagar Town Palava Hut",513,2,"Grand Bassa",4,2011,NA,NA,NA
"09029 ","Gardee","Gardee Town Palava Hut",1313,3,"Grand Bassa",4,2011,NA,NA,NA
"09030 ","Civil Compound","Civil Compound # 3 Administrative Building",2494,6,"Grand Bassa",4,2011,NA,NA,NA
"09037 ","Desoe","Desoe Town Palava Hut",695,2,"Grand Bassa",4,2011,NA,NA,NA
"09038 ","Taylue","Taylue Town Palava Hut",600,2,"Grand Bassa",4,2011,NA,NA,NA
"09039 ","Kennedy","Kennedy Town Palava Hut",1088,3,"Grand Bassa",4,2011,NA,NA,NA
"09049 ","Charles Johnson","Charles Johnson Town Palava Hut",889,2,"Grand Bassa",4,2011,NA,NA,NA
"09019 ","Kporkon","Kporkon Town Palava Hut",877,2,"Grand Bassa",4,2011,NA,NA,NA
"03035 ","Fefehtown","Fefehtown Public School",550,2,"Bomi",2,2011,NA,NA,NA
"03052 ","Monnoh Town","Monnoh Town Hall",458,1,"Bomi",2,2011,NA,NA,NA
"03051 ","Zordee","Zordee Palava Hut",588,2,"Bomi",2,2011,NA,NA,NA
"03048 ","Beajojo’s Clinic","Beajojo’s Clinic",637,2,"Bomi",2,2011,NA,NA,NA
"03045 ","Vortor","Vortor Town Palava Hut",366,1,"Bomi",2,2011,NA,NA,NA
"03044 ","Government Farm Klay","Government Farm Klay Palava Hut",468,1,"Bomi",2,2011,NA,NA,NA
"03043 ","Klay Town","Klay Town Hall",1937,4,"Bomi",2,2011,NA,NA,NA
"03041 ","Manjama","Manjama Palava Hut",226,1,"Bomi",2,2011,NA,NA,NA
"03040 ","Malema","Malema Town Hall",1050,3,"Bomi",2,2011,NA,NA,NA
"03039 ","Gbakendu","Gbakendu Palava Hut",187,1,"Bomi",2,2011,NA,NA,NA
"03010 ","Beh Town","Beh Town Hall",849,2,"Bomi",2,2011,NA,NA,NA
"03036 ","Geveh Fahnsee","Geveh Fahnsee Palava Hut",230,1,"Bomi",2,2011,NA,NA,NA
"03011 ","Sass Town","Sass Town Public School",1381,3,"Bomi",2,2011,NA,NA,NA
"03033 ","Domagbamatina","Domagbamatina Palava Hut",297,1,"Bomi",2,2011,NA,NA,NA
"03032 ","Managbokai","Managbokai Palava Hut",395,1,"Bomi",2,2011,NA,NA,NA
"03031 ","Guie","Guie Town Hall",908,2,"Bomi",2,2011,NA,NA,NA
"03029 ","Golodee","Golodee Lassana Public School",578,2,"Bomi",2,2011,NA,NA,NA
"03028 ","Gohnzipo","Gohnzipo Town Hall",550,2,"Bomi",2,2011,NA,NA,NA
"03026 ","Gogehn","Goghen Palava Hut",606,2,"Bomi",2,2011,NA,NA,NA
"03014 ","Gbargbah","Gbargbah Palava Hut",673,2,"Bomi",2,2011,NA,NA,NA
"03013 ","Golodee Gayla Town","Golodee Gayla Town Hall",971,2,"Bomi",2,2011,NA,NA,NA
"03012 ","Barmon Town","Barmon Palava Hut",636,2,"Bomi",2,2011,NA,NA,NA
"03025 ","Gbaigbon","Gbaigbon Town Hall",439,1,"Bomi",2,2011,NA,NA,NA
"03037 ","Kowadee","Kowadee Palava Hut",121,1,"Bomi",2,2011,NA,NA,NA
"03027 ","Jawajeh","Jawajeh Palava Hut",636,2,"Bomi",2,2011,NA,NA,NA
"09109 ","Boe Town/dayougar","Dayougar Town Palava Hut",371,1,"Grand Bassa",5,2011,NA,NA,NA
"09098 ","Bor's","Bor's Town Palava Hut",958,2,"Grand Bassa",5,2011,NA,NA,NA
"09099 ","Sekepo /kru","Sekepo/kru Town Palava Hut",728,2,"Grand Bassa",5,2011,NA,NA,NA
"09105 ","Nyornbern","Nyornbern Town Palava Hut",1256,3,"Grand Bassa",5,2011,NA,NA,NA
"09106 ","Gargar","Gargar Town Palava Hut",221,1,"Grand Bassa",5,2011,NA,NA,NA
"09107 ","Food Crops Camp","Food Crops Camp Palava Hut",779,2,"Grand Bassa",5,2011,NA,NA,NA
"09108 ","Feetuah","Feetuah Town Palava Hut",700,2,"Grand Bassa",5,2011,NA,NA,NA
"09120 ","Compound","Compound # 4 Palava Hut",680,2,"Grand Bassa",5,2011,NA,NA,NA
"09121 ","Qwrakpo","Qwrakpo Palava Hut",626,2,"Grand Bassa",5,2011,NA,NA,NA
"09141 ","Daybay","Daybay Town Palava Hut",810,2,"Grand Bassa",5,2011,NA,NA,NA
"09142 ","Kay Kay","Kay Kay Town Palava Hut",317,1,"Grand Bassa",5,2011,NA,NA,NA
"09154 ","Diawhen","Diawhen Town Palava Hut",476,1,"Grand Bassa",5,2011,NA,NA,NA
"09157 ","Yarwea Village","Yarweah Village Palava Hut",327,1,"Grand Bassa",5,2011,NA,NA,NA
"09077 ","Gbeeyah","Gbeeyah Town Palava Hut",900,2,"Grand Bassa",5,2011,NA,NA,NA
"09151 ","Big Joe","Big Joe Town Administrative Building",549,2,"Grand Bassa",5,2011,NA,NA,NA
"09007 ","Libinc Old Camp","Libinc Old Camp Palava Hut",1250,3,"Grand Bassa",5,2011,NA,NA,NA
"09156 ","Old Lady Market","Old Lady Market Palava Hut",599,2,"Grand Bassa",5,2011,NA,NA,NA
"09076 ","Mentee","Mentee Town Palava Hut",296,1,"Grand Bassa",5,2011,NA,NA,NA
"09009 ","Behn","Behn Town Palava Hut",1729,4,"Grand Bassa",5,2011,NA,NA,NA
"09013 ","Zondo","Zondo Town School Building",1122,3,"Grand Bassa",5,2011,NA,NA,NA
"09014 ","Zardo-gbone","Zardo-gbone Town Palava Hut",928,2,"Grand Bassa",5,2011,NA,NA,NA
"09022 ","Trodain","Trodain Town Palava Hut",337,1,"Grand Bassa",5,2011,NA,NA,NA
"09023 ","Korkor David","Korkor David Town Palava Hut",688,2,"Grand Bassa",5,2011,NA,NA,NA
"09024 ","Seeko Camp","Seeko Camp Palava Hut",354,1,"Grand Bassa",5,2011,NA,NA,NA
"09052 ","Benzohn","Benzohn Town Palava Hut",856,2,"Grand Bassa",5,2011,NA,NA,NA
"09034 ","Boe-wee","Boe-wee Palava Hut",326,1,"Grand Bassa",5,2011,NA,NA,NA
"09044 ","Sendeh-pie-kon","Sendeh-pie-kon Town Palava Hut",285,1,"Grand Bassa",5,2011,NA,NA,NA
"09045 ","Gio","Gio Town School Buliding",1593,4,"Grand Bassa",5,2011,NA,NA,NA
"09046 ","Geebeor","Geebeor Town Palava Hut",865,2,"Grand Bassa",5,2011,NA,NA,NA
"09047 ","Gboinyee","Gboinyee Tarr Town Palava Hut",557,2,"Grand Bassa",5,2011,NA,NA,NA
"09048 ","Paye","Paye Town Palava Hut",909,2,"Grand Bassa",5,2011,NA,NA,NA
"09033 ","Bannie Glaygbo","Bannie Town Palava Hut",277,1,"Grand Bassa",5,2011,NA,NA,NA
"09008 ","Debbah","Debbah Town Palava Hut",650,2,"Grand Bassa",5,2011,NA,NA,NA
"12035 ","Weajue","Weajue Public School",1404,3,"Grand Cape Mount",1,2011,NA,NA,NA
"12036 ","Managorduah(a)","Managorduah Town Hall",554,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12037 ","Varguaye","Varguaye Public School",391,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12042 ","Camp Israel","Camp Israel School Building",263,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12043 ","Fulah Camp","Fulah Camp Town Hall",274,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12045 ","Mecca","Mecca Public School",691,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12055 ","Tahn Town","Tahn Town Public School",992,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12057 ","Marbon Dorley Town","Marbon Dorley Town Public School",311,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12023 ","Bombor Old Town","Bombor Old Town Hall",572,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12044 ","Marbon Wanga","Marbon Wanga Town Hall",341,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12056 ","Lofa Bridge","Lofa Bridge Public School",1683,4,"Grand Cape Mount",1,2011,NA,NA,NA
"12007 ","Kongo","Kongo Town Hall",1285,3,"Grand Cape Mount",1,2011,NA,NA,NA
"12022 ","Butter Hill","Butter Hill Public School",558,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12051 ","Varkianway I","Varkianway I Town Hall",748,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12006 ","Kawelahun","Kawelahun Town Hall",647,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12013 ","Keita","Keita Town Hall",256,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12005 ","Fornor","Fornor Town Hall",390,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12014 ","Behgondor","Behgondor Public School",808,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12015 ","Gold Camp (a)","Gold Camp Public School",1070,3,"Grand Cape Mount",1,2011,NA,NA,NA
"12016 ","Bamballa Town (a)","Bamballa Public School",1918,4,"Grand Cape Mount",1,2011,NA,NA,NA
"12017 ","Laah Town","Laah Town Hall",541,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12020 ","Jenne Mana","Jenne Mana Public School",544,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12021 ","Small Benduma","Small Benduma Town Hall",458,1,"Grand Cape Mount",1,2011,NA,NA,NA
"12002 ","Largor","Largor Public School",560,2,"Grand Cape Mount",1,2011,NA,NA,NA
"12061 ","Senii Town","Senii Town Hall",608,2,"Grand Cape Mount",2,2011,NA,NA,NA
"12040 ","Mandina","Mandina Public School",2159,5,"Grand Cape Mount",2,2011,NA,NA,NA
"12041 ","Gbah Foboi","Gbah Foboi Public School",1580,4,"Grand Cape Mount",2,2011,NA,NA,NA
"12053 ","Sembehum","Sembehum Public School",310,1,"Grand Cape Mount",2,2011,NA,NA,NA
"12054 ","Latia","Latia Public School",454,1,"Grand Cape Mount",2,2011,NA,NA,NA
"12064 ","Grassfield, Robertsport","Islamic Model",1109,3,"Grand Cape Mount",2,2011,NA,NA,NA
"12060 ","Bomboja Town","Bomboja Public School",721,2,"Grand Cape Mount",2,2011,NA,NA,NA
"12063 ","Robertsport","Robertsport High School",1003,3,"Grand Cape Mount",2,2011,NA,NA,NA
"12031 ","Mecca","Mecca Community School",469,1,"Grand Cape Mount",2,2011,NA,NA,NA
"12059 ","Kanga Town","Kanga Public School",850,2,"Grand Cape Mount",2,2011,NA,NA,NA
"12012 ","Kpeneji I","Kpeneji Town Hall",960,2,"Grand Cape Mount",2,2011,NA,NA,NA
"12032 ","Zaway","Zaway Public School",268,1,"Grand Cape Mount",2,2011,NA,NA,NA
"12030 ","Jundu","Jundu Town Hall",887,2,"Grand Cape Mount",2,2011,NA,NA,NA
"12029 ","Sinje (a)","Sinje Public School",1786,4,"Grand Cape Mount",2,2011,NA,NA,NA
"12027 ","Daniel","Daniel Town Hall",959,2,"Grand Cape Mount",2,2011,NA,NA,NA
"12026 ","Bendu (a)","Bendu Public School",692,2,"Grand Cape Mount",2,2011,NA,NA,NA
"12025 ","Vonzula","Vonzula Public School",1228,3,"Grand Cape Mount",2,2011,NA,NA,NA
"12019 ","Jenne Brown (a)","Jenne Brown Public School",1148,3,"Grand Cape Mount",2,2011,NA,NA,NA
"12018 ","King Jor","King Jor Town Hall",469,1,"Grand Cape Mount",2,2011,NA,NA,NA
"12039 ","Konja","Konja Town Hall",1571,4,"Grand Cape Mount",2,2011,NA,NA,NA
"12038 ","Mandoe","Mandoe Palava Hut",251,1,"Grand Cape Mount",2,2011,NA,NA,NA
"12047 ","Fahnja","Fahnja Town Hall",652,2,"Grand Cape Mount",3,2011,NA,NA,NA
"12048 ","Bo Waterside","Bo Waterside Public School",1946,4,"Grand Cape Mount",3,2011,NA,NA,NA
"12049 ","Mambo Town","Mambo Public School",1046,3,"Grand Cape Mount",3,2011,NA,NA,NA
"12050 ","Gbanga","Guassay Public School",1177,3,"Grand Cape Mount",3,2011,NA,NA,NA
"12052 ","Maveima","Maveima Public School",707,2,"Grand Cape Mount",3,2011,NA,NA,NA
"12058 ","Weima Town","Weima Town Hall",460,1,"Grand Cape Mount",3,2011,NA,NA,NA
"12062 ","Tallah","Tallah Administrative Building",231,1,"Grand Cape Mount",3,2011,NA,NA,NA
"12046 ","Jenne Wonde","Jenne Wonde Public School",1675,4,"Grand Cape Mount",3,2011,NA,NA,NA
"12008 ","Tiene","Tiene Public School",2643,6,"Grand Cape Mount",3,2011,NA,NA,NA
"12033 ","Kpallan","Kpallan Town Hall",209,1,"Grand Cape Mount",3,2011,NA,NA,NA
"12028 ","Zuanni-1","Zuanni Town Hall",1077,3,"Grand Cape Mount",3,2011,NA,NA,NA
"12024 ","Messima","Messima Town Hall",142,1,"Grand Cape Mount",3,2011,NA,NA,NA
"12011 ","Boloma (gateweh)","Boloma Gateweh Town Hall",553,2,"Grand Cape Mount",3,2011,NA,NA,NA
"12001 ","Goe","Goe Town Hall",720,2,"Grand Cape Mount",3,2011,NA,NA,NA
"12009 ","Diah","Diah Town Hall",1349,3,"Grand Cape Mount",3,2011,NA,NA,NA
"12003 ","Damballa","Damballa Public School",1822,4,"Grand Cape Mount",3,2011,NA,NA,NA
"12004 ","Bendaja (b)","Bendaja Public School",1126,3,"Grand Cape Mount",3,2011,NA,NA,NA
"12034 ","Gondama","Gondama Town Hall",1226,3,"Grand Cape Mount",3,2011,NA,NA,NA
"12010 ","Tahn Mafa","Tahn Mafa Town Hall",970,2,"Grand Cape Mount",3,2011,NA,NA,NA
"15062","Loic Community","Loic Youth Building",2619,6,"Grand Gedeh",1,2011,NA,NA,NA
"15063","Kudah Bye Pass","Zwedru Multilateral High School",1745,4,"Grand Gedeh",1,2011,NA,NA,NA
"15061","Todeyville Community","Todeyville Calvary Temple A.g. School Todeyville Community",1393,3,"Grand Gedeh",1,2011,NA,NA,NA
"15059","Suah","Suah Memorial Institute",1894,4,"Grand Gedeh",1,2011,NA,NA,NA
"15058","City Hall","Zwedru City Hall",2237,5,"Grand Gedeh",1,2011,NA,NA,NA
"15057","Webbo Quarter","N. Nixson Garlon Evangelical High School",2215,5,"Grand Gedeh",1,2011,NA,NA,NA
"15056","Zanboe Quarter","Len/sharon Liberia Community School",1826,4,"Grand Gedeh",1,2011,NA,NA,NA
"15060","Gbagbaville","Gbagbaaville Elemetary & Junior High School",1111,3,"Grand Gedeh",1,2011,NA,NA,NA
"15064","Colemen Airfield","Women/children Rehabilitation Resource Center (wochirrc",1087,3,"Grand Gedeh",1,2011,NA,NA,NA
"15050 ","Wrabo","Wrabo Palava Hut",88,1,"Grand Gedeh",2,2011,NA,NA,NA
"15031 ","Peah","Peah Elem. School",157,1,"Grand Gedeh",2,2011,NA,NA,NA
"15032 ","Pennoken","Pennoken Putu Central High",901,2,"Grand Gedeh",2,2011,NA,NA,NA
"15033 ","Petroken","Petroken Elem. School",1388,3,"Grand Gedeh",2,2011,NA,NA,NA
"15038 ","Kumah","Kumah Town Public School",225,1,"Grand Gedeh",2,2011,NA,NA,NA
"15039 ","Tarloken","Tarloken Elem. & Jr. High School",340,1,"Grand Gedeh",2,2011,NA,NA,NA
"15042 ","Toffoi","Toffoi Town Public School",919,2,"Grand Gedeh",2,2011,NA,NA,NA
"15049 ","Belleh Yallah","Belleh Yallah Palava Hut",1622,4,"Grand Gedeh",2,2011,NA,NA,NA
"15051 ","Ziah","Konobo Central High School",396,1,"Grand Gedeh",2,2011,NA,NA,NA
"15052 ","Ziah","Ziah Town Hall",1333,3,"Grand Gedeh",2,2011,NA,NA,NA
"15053 ","Wulu","Wulu Elem. School",248,1,"Grand Gedeh",2,2011,NA,NA,NA
"15023 ","Beh","Beh Town Elem. School",137,1,"Grand Gedeh",2,2011,NA,NA,NA
"15043 ","Togbayee","Togbayee Elem. School",474,1,"Grand Gedeh",2,2011,NA,NA,NA
"15008 ","Boundary Town Two","Boundary Town Public School",667,2,"Grand Gedeh",2,2011,NA,NA,NA
"15028 ","Karlorwieh","Karlorwieh Public School",1326,3,"Grand Gedeh",2,2011,NA,NA,NA
"15029 ","Gardueh","Gardueh Town Public School",293,1,"Grand Gedeh",2,2011,NA,NA,NA
"15002 ","Sayou-woe","Sayou-woe Palava Hut",690,2,"Grand Gedeh",2,2011,NA,NA,NA
"15005 ","Billibo","Billibo Public School",413,1,"Grand Gedeh",2,2011,NA,NA,NA
"15009 ","Clotetee","Chattan Elem. School",654,2,"Grand Gedeh",2,2011,NA,NA,NA
"15012 ","Nyongbah","Nyongbah Public School",303,1,"Grand Gedeh",2,2011,NA,NA,NA
"15014 ","Flah","Flah Palava Hut",170,1,"Grand Gedeh",2,2011,NA,NA,NA
"15016 ","Pellizon","Pellizon Elem. School",283,1,"Grand Gedeh",2,2011,NA,NA,NA
"15018 ","Geebio","Geebio Public School",533,2,"Grand Gedeh",2,2011,NA,NA,NA
"15021 ","Glay","Glay Palava Hut",532,2,"Grand Gedeh",2,2011,NA,NA,NA
"15022 ","Gleplay","Glaplay Town Public School",358,1,"Grand Gedeh",2,2011,NA,NA,NA
"15025 ","Jarwadee","Jarwadee Public School",956,2,"Grand Gedeh",2,2011,NA,NA,NA
"15003 ","Buway","Buway Palava Hut",222,1,"Grand Gedeh",2,2011,NA,NA,NA
"15001 ","Bargblor","Bargblor Public School",281,1,"Grand Gedeh",3,2011,NA,NA,NA
"15044 ","Tojallah","Tojallah Elem. School",254,1,"Grand Gedeh",3,2011,NA,NA,NA
"15035 ","Pouh","Pouh Elem. & Jr High School",731,2,"Grand Gedeh",3,2011,NA,NA,NA
"15036 ","Janzon","Janzon Public School",1318,3,"Grand Gedeh",3,2011,NA,NA,NA
"15037 ","Sennehwen","Sennehwen Elem. School",532,2,"Grand Gedeh",3,2011,NA,NA,NA
"15040 ","Tian","Tian Elem. School",438,1,"Grand Gedeh",3,2011,NA,NA,NA
"15041 ","Toe","Toe Memorial Institute",1545,4,"Grand Gedeh",3,2011,NA,NA,NA
"15045 ","Gboleken","Gboleken Pub. School",657,2,"Grand Gedeh",3,2011,NA,NA,NA
"15046 ","Garley","Garley Town Pub. Sch.",446,1,"Grand Gedeh",3,2011,NA,NA,NA
"15047 ","Gwein","Gwein Town Public School",198,1,"Grand Gedeh",3,2011,NA,NA,NA
"15048 ","Queboe","Queboe Public School",351,1,"Grand Gedeh",3,2011,NA,NA,NA
"15054 ","Zleh","Lutheran Elem. School",565,2,"Grand Gedeh",3,2011,NA,NA,NA
"15034 ","Polar","Polar Public School",736,2,"Grand Gedeh",3,2011,NA,NA,NA
"15055 ","Zleh","Borkay High School",1372,3,"Grand Gedeh",3,2011,NA,NA,NA
"15010 ","Chayee","Chayee Public School",420,1,"Grand Gedeh",3,2011,NA,NA,NA
"15006 ","Bodee","Bodee Public School",174,1,"Grand Gedeh",3,2011,NA,NA,NA
"15030 ","B'hai Jorzon","B'hai Jorzon Public School",603,2,"Grand Gedeh",3,2011,NA,NA,NA
"15007 ","Boe-geewon","Boe-geewon Public School",519,1,"Grand Gedeh",3,2011,NA,NA,NA
"15011 ","Dayblay","Dayblay Elem. School",290,1,"Grand Gedeh",3,2011,NA,NA,NA
"15013 ","Duogee","Duogee Marbo Elem. School",624,2,"Grand Gedeh",3,2011,NA,NA,NA
"15015 ","Gaye","Gaye Town Elem. School",543,2,"Grand Gedeh",3,2011,NA,NA,NA
"15017 ","Gbarken","Gbarken Elem. School",520,2,"Grand Gedeh",3,2011,NA,NA,NA
"15019 ","Tuzon","Tuzon Public School",359,1,"Grand Gedeh",3,2011,NA,NA,NA
"15020 ","Zai","Zai Public School",2438,5,"Grand Gedeh",3,2011,NA,NA,NA
"15024 ","Pohan","Pohan Elem. School",738,2,"Grand Gedeh",3,2011,NA,NA,NA
"15026 ","Jarwodee","Jarwodee Public School",426,1,"Grand Gedeh",3,2011,NA,NA,NA
"15027 ","Jozon","Jozon Elem. School",187,1,"Grand Gedeh",3,2011,NA,NA,NA
"15004 ","B'hai Tarway","B'hai Tarway Elem. School",660,2,"Grand Gedeh",3,2011,NA,NA,NA
"18020 ","Wedabo Beach","Wedabo Beach Public School",202,1,"Grand Kru",1,2011,NA,NA,NA
"18026 ","Klofueh","Gbatao Jr. High School",901,2,"Grand Kru",1,2011,NA,NA,NA
"18039 ","Denteken","Denteken Town Hall",1032,2,"Grand Kru",1,2011,NA,NA,NA
"18038 ","Jlatwen","Jlatwen Public School",830,2,"Grand Kru",1,2011,NA,NA,NA
"18037 ","Nemiah (wilsonville)","Fire Baptist Pentecostal Church",1219,3,"Grand Kru",1,2011,NA,NA,NA
"18033 ","Fortehkpoh","Fortehkpoh Public School",507,2,"Grand Kru",1,2011,NA,NA,NA
"18028 ","Garaway","A.e. Hall U.m. Church",1024,3,"Grand Kru",1,2011,NA,NA,NA
"18027 ","Blebo","Blebo Public School",970,2,"Grand Kru",1,2011,NA,NA,NA
"18002 ","Behwan City","F.a. Price U.m. Church",1352,3,"Grand Kru",1,2011,NA,NA,NA
"18021 ","Degblahken","Degblahken Public School",554,2,"Grand Kru",1,2011,NA,NA,NA
"18019 ","Gbarken(wedabo)","St. Banabas Catholic Elem. & Jr. High",842,2,"Grand Kru",1,2011,NA,NA,NA
"18018 ","Juduken (weteken)","Juduken Public School",480,1,"Grand Kru",1,2011,NA,NA,NA
"18013 ","Genoyah","Robert Isaac U.m. Church",797,2,"Grand Kru",1,2011,NA,NA,NA
"18012 ","Grandcess City","P.g Wolo High School",975,2,"Grand Kru",1,2011,NA,NA,NA
"18008 ","Newaken","Newaken Public School",1272,3,"Grand Kru",1,2011,NA,NA,NA
"18005 ","Weteken","Weteken Public School",1009,3,"Grand Kru",1,2011,NA,NA,NA
"18025 ","Sobobo","Sobobo Public School",151,1,"Grand Kru",1,2011,NA,NA,NA
"18023 ","Poe (ducor City)","Poe Public School",216,1,"Grand Kru",2,2011,NA,NA,NA
"18024 ","Warkpo(wasswa City)","Warkpo Public School",203,1,"Grand Kru",2,2011,NA,NA,NA
"18029 ","Boluwin","Boluwin Town Hall",332,1,"Grand Kru",2,2011,NA,NA,NA
"18030 ","Nrokwia","Nrokwia Public School",992,2,"Grand Kru",2,2011,NA,NA,NA
"18031 ","Geetugbaken Community / Gee City","Buah Jr. High School",1042,3,"Grand Kru",2,2011,NA,NA,NA
"18032 ","Wropluken","Wropluken Public School",513,2,"Grand Kru",2,2011,NA,NA,NA
"18034 ","Niplaihkpo","Niplaihkpo Public School",214,1,"Grand Kru",2,2011,NA,NA,NA
"18040 ","Barclayville City","Barclayville Central High School",1681,4,"Grand Kru",2,2011,NA,NA,NA
"18022 ","Parluken","Parluken Public School",698,2,"Grand Kru",2,2011,NA,NA,NA
"18036 ","Big Suehn","A A Hoff Elem. & Jr. High School",488,1,"Grand Kru",2,2011,NA,NA,NA
"18035 ","Nifu","Nifu Public School",552,2,"Grand Kru",2,2011,NA,NA,NA
"18004 ","Jlateken","Toe Jelleh Elem. School",721,2,"Grand Kru",2,2011,NA,NA,NA
"18017 ","Felokree","Sass Town High School",1013,3,"Grand Kru",2,2011,NA,NA,NA
"18003 ","Doeswen","Doeswen Public School",469,1,"Grand Kru",2,2011,NA,NA,NA
"18006 ","Betu City","Betu Public School",278,1,"Grand Kru",2,2011,NA,NA,NA
"18007 ","Allawala City","S.s Chea Elem. School",1498,3,"Grand Kru",2,2011,NA,NA,NA
"18009 ","Fleneken","Fleneken Public School",506,1,"Grand Kru",2,2011,NA,NA,NA
"18010 ","Henriesville City/feloken","Feloken Public School",764,2,"Grand Kru",2,2011,NA,NA,NA
"18011 ","Neroh","Neroh Public School",267,1,"Grand Kru",2,2011,NA,NA,NA
"18014 ","Chenwrinken","Chenwrinken Public School",641,2,"Grand Kru",2,2011,NA,NA,NA
"18015 ","Barforwin","Barfoewin Public School",553,2,"Grand Kru",2,2011,NA,NA,NA
"18016 ","Dio (wappi City)","Dio Public School",311,1,"Grand Kru",2,2011,NA,NA,NA
"18001 ","Jarblakpo","Jarblakpo Public School",325,1,"Grand Kru",2,2011,NA,NA,NA
"21026 ","Foya","Foya Town Hall",2759,6,"Lofa",1,2011,NA,NA,NA
"21046 ","Worsongar","Worsongar Public School",2907,6,"Lofa",1,2011,NA,NA,NA
"21003 ","Porluma","Porluma Town Hall",2511,6,"Lofa",1,2011,NA,NA,NA
"21115 ","Yelayaloe","Yelayaloe Town Hall",824,2,"Lofa",1,2011,NA,NA,NA
"21083 ","Sengar","Sengar Palava Hut",1661,4,"Lofa",1,2011,NA,NA,NA
"21070 ","Mendicorma","Mendicorma Town Hall",2821,6,"Lofa",1,2011,NA,NA,NA
"21069 ","Ndama","Ndama Public School",1922,4,"Lofa",1,2011,NA,NA,NA
"21066 ","Solumba (a)","Solumba Public School",2090,5,"Lofa",1,2011,NA,NA,NA
"21047 ","Wahbengu","Wahbengu Public School",789,2,"Lofa",1,2011,NA,NA,NA
"21005 ","Forbayma","Forbayman Public School",1169,3,"Lofa",1,2011,NA,NA,NA
"21027 ","Foya","Foya New Market",2256,5,"Lofa",1,2011,NA,NA,NA
